tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
consent-pref.trustarc.com,Essential cookies,TrustArc,Local Storage,,,,,https://www.CLIENT_X.com.uy/content/corporate/en_AA/site-owner.html,New Third Party Trackers,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent-pref.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,,https://www.CLIENT_X.com.uy/content/corporate/en_AA/site-owner.html,New Third Party Trackers,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent-st.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,,https://www.CLIENT_X.com.uy/content/corporate/en_AA/site-owner.html,New Third Party Trackers,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent.trustarc.com,Essential cookies,TrustArc,Beacon,,,,,https://www.CLIENT_X.com.uy/,New Third Party Trackers,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,,https://www.CLIENT_X.com.uy/,New Third Party Trackers,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
tracker-detail-page.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,,https://www.CLIENT_X.com.uy/content/corporate/es_PA/cookie-notice.html,New Third Party Trackers,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
tracker-detail-page.trustarc.com,Essential cookies,TrustArc,ETag,,,,,https://www.CLIENT_X.com.uy/content/corporate/es_PA/cookie-notice.html,New Third Party Trackers,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
api-cdn.mypurecloud.de,Performance cookies,Genesys,ETag,,,,,https://www.CLIENT_X.com.uy/c-t/XC000003636/el-revestimiento-de-la-sart%C3%A9n-o-cesta-de-mi-CLIENT_X-airfryer-se-desprende,New Third Party Trackers,Genesys is an omnichannel customer experience (CX) and contact center solutions in the cloud and on-premises.,,,,
apps.mypurecloud.de,Performance cookies,Genesys,JavaScript,,,,,https://www.CLIENT_X.com.uy/c-t/XC000003636/el-revestimiento-de-la-sart%C3%A9n-o-cesta-de-mi-CLIENT_X-airfryer-se-desprende,New Third Party Trackers,Genesys is an omnichannel customer experience (CX) and contact center solutions in the cloud and on-premises.,,,,
apps.mypurecloud.de,Performance cookies,Genesys,ETag,,,,,https://www.CLIENT_X.com.uy/c-t/XC000003636/el-revestimiento-de-la-sart%C3%A9n-o-cesta-de-mi-CLIENT_X-airfryer-se-desprende,New Third Party Trackers,Genesys is an omnichannel customer experience (CX) and contact center solutions in the cloud and on-premises.,,,,
beacon.speedcurve.com,Performance cookies,Speedcurve,Beacon,,,,,https://www.CLIENT_X.com.uy/c-e/au/automotive-articles/safety/check-and-adjust-headlights.html,New Third Party Trackers,Monitor the front-end performance and build of your website. Compare yourself to others and beat the competition.,,,,
cdn.speedcurve.com,Performance cookies,Speedcurve,JavaScript,,,,,https://www.CLIENT_X.com.uy/,New Third Party Trackers,Monitor the front-end performance and build of your website. Compare yourself to others and beat the competition.,,,,
eloqua.com,Performance cookies,Oracle Marketing,HTTP Cookie,ELOQUA,,395,,https://www.CLIENT_X.com.uy/content/B2B_HC/es_AR/homepage.html,New Third Party Trackers,"Oracle Marketing is a comprehensive, integrated marketing solution available to launch cross-channel marketing programs and unify all prospect and customer marketing signals in a single view.",,,,
eloqua.com,Performance cookies,Oracle Marketing,HTTP Cookie,ELQSTATUS,,395,,https://www.CLIENT_X.com.uy/content/B2B_HC/es_AR/homepage.html,New Third Party Trackers,"Oracle Marketing is a comprehensive, integrated marketing solution available to launch cross-channel marketing programs and unify all prospect and customer marketing signals in a single view.",,,,
img.en25.com,Performance cookies,Oracle Marketing,JavaScript,,,,,https://www.CLIENT_X.com.uy/content/B2B_HC/es_AR/homepage.html,New Third Party Trackers,"Oracle Marketing is a comprehensive, integrated marketing solution available to launch cross-channel marketing programs and unify all prospect and customer marketing signals in a single view.",,,,
js-agent.newrelic.com,Performance cookies,New Relic Inc.,JavaScript,,,,,https://www.CLIENT_X.com.uy/c-t/XC000003636/el-revestimiento-de-la-sart%C3%A9n-o-cesta-de-mi-CLIENT_X-airfryer-se-desprende,New Third Party Trackers,New Relic is a Software Analytics company that translates metrics across apps for developers to understand and take action.,,,,
js-agent.newrelic.com,Performance cookies,New Relic Inc.,ETag,,,,,https://www.CLIENT_X.com.uy/c-t/XC000003636/el-revestimiento-de-la-sart%C3%A9n-o-cesta-de-mi-CLIENT_X-airfryer-se-desprende,New Third Party Trackers,New Relic is a Software Analytics company that translates metrics across apps for developers to understand and take action.,,,,
maps.googleapis.com,Performance cookies,Google Inc.,JavaScript,,,,,https://www.CLIENT_X.com.uy/c-w/locators/dealer-locator-catalog.html,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
maps.googleapis.com,Performance cookies,Google Inc.,ETag,,,,,https://www.CLIENT_X.com.uy/c-w/locators/dealer-locator-catalog.html,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
nebula-cdn.kampyle.com,Performance cookies,Medallia,JavaScript,,,,,https://www.CLIENT_X.com.uy/,New Third Party Trackers,Medallia provides software-as-a-service customer experience management.,,,,
nebula-cdn.kampyle.com,Performance cookies,Medallia,ETag,,,,,https://www.CLIENT_X.com.uy/,New Third Party Trackers,Medallia provides software-as-a-service customer experience management.,,,,
CLIENT_X.112.2o7.net,Performance cookies,"Adobe Audience Manager, Adobe Experience Cloud",Beacon,,,,,https://www.CLIENT_X.com.uy/,New Third Party Trackers,Adobe Audience Manager is a data management platform that helps build audience profiles so you can identify your valuable segments and use them across any digital channel.,,,,
CLIENT_X.112.2o7.net,Performance cookies,"Adobe Audience Manager, Adobe Experience Cloud",HTTP Cookie,s_vi,,400,,https://www.CLIENT_X.com.uy/,New Third Party Trackers,Adobe Audience Manager is a data management platform that helps build audience profiles so you can identify your valuable segments and use them across any digital channel.,,,,
CLIENT_Xb2c.my.salesforce-scrt.com,Performance cookies,"Salesforce.com, Inc.",Beacon,,,,,https://www.CLIENT_X.com.uy/c-w/support-home/support-contact-page,New Third Party Trackers,"Salesforce.com, Inc. is a cloud computing company that develops CRM solutions and provides business software on a subscription basis.",,,,
